url,id,number,title,user/login,user/id,state,assignee/login,assignee/id,milestone/id,milestone/number,comments,created_at,updated_at,closed_at,body
https://api.github.com/repos/arnabsaha1011/mypackse/issues/85,150396325,85,Statistical analysis on the git data,asaha1,13953290,open,asaha1,13953290,1558878,4,0,2016-04-22T15:12:50Z,2016-04-22T15:12:50Z,,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/84,149609587,84,Creating presentation in google sheets,asaha1,13953290,closed,asaha1,13953290,1558878,4,0,2016-04-19T23:17:20Z,2016-04-22T15:12:15Z,2016-04-22T15:12:15Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/83,149609405,83,Generate github data and parse it into mysql DB,asaha1,13953290,open,yemao616,16628107,1558878,4,0,2016-04-19T23:16:35Z,2016-04-19T23:16:35Z,,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/82,148497185,82,Timeline bug in soln 3,asaha1,13953290,closed,asaha1,13953290,1558878,4,1,2016-04-14T22:09:23Z,2016-04-15T01:52:11Z,2016-04-15T01:52:11Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/81,146148104,81,Solution 2 + Future work + graphs,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-04-06T00:23:40Z,2016-04-07T04:06:55Z,2016-04-07T04:06:55Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/80,146147901,80,Introduction + Preparation + Solution 2 + user test,YiqiaoXu-Joe,16145028,closed,yemao616,16628107,1558878,4,0,2016-04-06T00:22:34Z,2016-04-07T04:06:40Z,2016-04-07T04:06:40Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/79,146147711,79,Abstract + Results + Conclusion,YiqiaoXu-Joe,16145028,closed,asaha1,13953290,1558878,4,1,2016-04-06T00:21:29Z,2016-04-08T17:11:25Z,2016-04-08T17:11:25Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/78,146136611,78,finish user test on solution 2,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:24:52Z,2016-04-05T23:24:54Z,2016-04-05T23:24:54Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/77,146135883,77,begin user test on April,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:19:46Z,2016-04-05T23:19:48Z,2016-04-05T23:19:48Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/76,146135780,76,fix bugs in solution 2,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:18:56Z,2016-04-05T23:18:59Z,2016-04-05T23:18:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/75,146135368,75,add waypoints in the direction,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:16:46Z,2016-04-05T23:16:49Z,2016-04-05T23:16:49Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/74,146134730,74,add time management form,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:13:30Z,2016-04-05T23:13:37Z,2016-04-05T23:13:37Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/73,146134629,73,add nearby restaurant function,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:12:54Z,2016-04-05T23:12:57Z,2016-04-05T23:12:57Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/72,146134246,72,add nearby parking funciton,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:11:20Z,2016-04-05T23:13:03Z,2016-04-05T23:13:03Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/71,146133945,71,calculate drive time,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-05T23:10:12Z,2016-04-05T23:10:16Z,2016-04-05T23:10:16Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/70,146133825,70,Collect user tests for solution 2 and 3,asaha1,13953290,closed,yemao616,16628107,1558878,4,2,2016-04-05T23:09:41Z,2016-04-06T18:32:06Z,2016-04-06T18:32:06Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/69,146114280,69,Issues in Joe's solution,asaha1,13953290,closed,sju88,16637176,1558878,4,1,2016-04-05T21:48:35Z,2016-04-19T23:15:39Z,2016-04-19T23:15:39Z,"1. Search is not close to the current place2. Search directly whenever the user selects the place from auto complete3. Delete the direction field4. Timeline (Starting time and time spent can be entered above)5. Add remove button"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/68,145712553,68,"Provide drive time and destination from one place to another, and add them in the table to show",YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-04-04T15:08:46Z,2016-04-05T23:22:47Z,2016-04-04T15:09:11Z,For solution 1.
https://api.github.com/repos/arnabsaha1011/mypackse/issues/67,145712114,67,"Add table in solution 1 html, allow user add his destinations",YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558875,3,0,2016-04-04T15:07:04Z,2016-04-06T14:02:42Z,2016-04-04T15:07:18Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/66,145711745,66,Provide 'parking' and 'restaurant' as recommend in nearby search,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558875,3,0,2016-04-04T15:05:57Z,2016-04-06T14:03:14Z,2016-04-04T15:06:01Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/65,145711459,65,Add nearby place as one of user's destination,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558875,3,0,2016-04-04T15:04:47Z,2016-04-06T14:05:16Z,2016-04-04T15:04:51Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/64,145710704,64,Add nearby search in solution1,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558875,3,0,2016-04-04T15:02:03Z,2016-04-06T14:07:06Z,2016-04-04T15:02:07Z,Allow users select a place he searched and search nearby place.
https://api.github.com/repos/arnabsaha1011/mypackse/issues/63,145571823,63,"Collect more data for solution 1,2 and 3",asaha1,13953290,closed,YiqiaoXu-Joe,16145028,1558878,4,1,2016-04-04T03:11:45Z,2016-04-06T23:40:45Z,2016-04-06T23:40:45Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/62,145571592,62,Compare the solutions using statistical analysis,asaha1,13953290,closed,asaha1,13953290,1558878,4,1,2016-04-04T03:08:20Z,2016-04-06T23:39:58Z,2016-04-06T23:39:58Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/61,145571540,61,start solution 2 ( javascript + html),sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-04-04T03:07:32Z,2016-04-04T03:10:07Z,2016-04-04T03:10:07Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/60,144767071,60,Create the user test/survey,asaha1,13953290,closed,yemao616,16628107,1558875,3,0,2016-03-31T01:54:22Z,2016-04-24T21:30:34Z,2016-04-04T03:10:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/59,144766920,59,What to do?,asaha1,13953290,closed,asaha1,13953290,1558878,4,0,2016-03-31T01:52:53Z,2016-04-15T01:52:27Z,2016-04-15T01:52:27Z,"1. Finish up coding before 1st Apr: 7:00pm2. Meeting up at 7pm 1st Apr3. User survey/test at 7pm 1st Apr4. Discuss the things to write in the paper (Comparisons)5. Do the user test (5 Apr 4pm)6. Start writing the paper (6 Apr)7. Give all the parts to Arnab and compile everything together (7 Apr)"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/58,138544189,58,Parking problem,asaha1,13953290,closed,sju88,16637176,1558875,3,0,2016-03-04T18:11:38Z,2016-04-04T03:10:14Z,2016-04-04T03:10:14Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/57,138544120,57,Nearby places,asaha1,13953290,closed,YiqiaoXu-Joe,16145028,1558875,3,0,2016-03-04T18:11:15Z,2016-04-04T03:10:20Z,2016-04-04T03:10:20Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/56,138544026,56,Calculate the real time,asaha1,13953290,closed,yemao616,16628107,1558875,3,1,2016-03-04T18:10:34Z,2016-03-21T00:52:59Z,2016-03-21T00:52:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/55,138294403,55,Learn about android,asaha1,13953290,closed,sju88,16637176,1558875,3,0,2016-03-03T20:54:44Z,2016-04-04T03:10:26Z,2016-04-04T03:10:26Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/54,137932219,54,Image for readme,yemao616,16628107,closed,asaha1,13953290,1558878,4,0,2016-03-02T17:03:08Z,2016-04-06T23:41:27Z,2016-03-02T17:10:32Z,"<img width=""434"" alt=""2016-03-02 11 32 45 am"" src=""https://cloud.githubusercontent.com/assets/16628107/13468007/b676a3d0-e06e-11e5-8e0d-4292793b15b2.png"">"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/53,137415262,53,Add survey and survey results of the slide,arnabsaha1011,5965776,closed,arnabsaha1011,5965776,1558872,2,1,2016-02-29T23:41:14Z,2016-03-03T19:15:28Z,2016-03-03T19:15:28Z,https://docs.google.com/presentation/d/1iMTTqjkAjfIR9KV12kleRVFUgW58u_fqsxpd1sPCLtM/edit#slide=id.p3
https://api.github.com/repos/arnabsaha1011/mypackse/issues/52,137415095,52,Fix solution 1 part of the slide,arnabsaha1011,5965776,closed,YiqiaoXu-Joe,16145028,1558872,2,0,2016-02-29T23:40:12Z,2016-03-03T15:08:43Z,2016-03-03T15:08:43Z,https://docs.google.com/presentation/d/1iMTTqjkAjfIR9KV12kleRVFUgW58u_fqsxpd1sPCLtM/edit#slide=id.p3
https://api.github.com/repos/arnabsaha1011/mypackse/issues/51,137414571,51,Fill up solution 2 part of the slide,arnabsaha1011,5965776,closed,yemao616,16628107,1558872,2,3,2016-02-29T23:37:17Z,2016-03-03T19:14:58Z,2016-03-03T19:14:58Z,https://docs.google.com/presentation/d/1iMTTqjkAjfIR9KV12kleRVFUgW58u_fqsxpd1sPCLtM/edit#slide=id.p3
https://api.github.com/repos/arnabsaha1011/mypackse/issues/50,137411292,50,Implement zoom in and zoom out capability,arnabsaha1011,5965776,closed,YiqiaoXu-Joe,16145028,1588946,7,1,2016-02-29T23:23:45Z,2016-04-04T03:10:40Z,2016-04-04T03:10:40Z,"You can do this after the demo.Make two buttons + and - at the right bottom for this functionality"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/49,137129015,49,Learn about android,asaha1,13953290,closed,YiqiaoXu-Joe,16145028,1588946,7,0,2016-02-29T02:16:19Z,2016-04-04T03:09:57Z,2016-04-04T03:09:57Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/48,137128878,48,Use Picker to set time,asaha1,13953290,closed,yemao616,16628107,1588946,7,0,2016-02-29T02:15:43Z,2016-03-21T00:52:41Z,2016-03-21T00:52:41Z,http://developer.android.com/guide/topics/ui/controls/pickers.html
https://api.github.com/repos/arnabsaha1011/mypackse/issues/47,137125970,47,Implement the Close button,asaha1,13953290,closed,asaha1,13953290,1588946,7,0,2016-02-29T01:53:14Z,2016-02-29T23:31:57Z,2016-02-29T23:31:57Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/46,136930687,46,Search several places put and clear markers in Web-Map,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-02-27T15:27:02Z,2016-04-06T14:08:41Z,2016-02-27T15:27:06Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/45,136879523,45,Draw actual path on the map,asaha1,13953290,closed,asaha1,13953290,1588946,7,0,2016-02-27T05:00:14Z,2016-02-27T05:00:17Z,2016-02-27T05:00:17Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/44,136879503,44,Search more than 2 locations,asaha1,13953290,closed,asaha1,13953290,1588946,7,0,2016-02-27T04:59:50Z,2016-02-27T04:59:55Z,2016-02-27T04:59:55Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/43,136879458,43,Move the camera to display all the markers,asaha1,13953290,closed,asaha1,13953290,1588946,7,0,2016-02-27T04:59:11Z,2016-02-29T01:48:58Z,2016-02-29T01:48:58Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/42,136879431,42,Adding more than 2 places in the GUI,asaha1,13953290,closed,asaha1,13953290,1588946,7,0,2016-02-27T04:58:43Z,2016-02-27T04:58:47Z,2016-02-27T04:58:47Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/41,136451134,41,Multiple markers could be added on the map,yemao616,16628107,closed,yemao616,16628107,1558872,2,0,2016-02-25T17:15:14Z,2016-04-06T23:43:27Z,2016-02-25T17:15:29Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/40,136450627,40,maps could show the route for direction.,yemao616,16628107,closed,yemao616,16628107,1558875,3,0,2016-02-25T17:13:42Z,2016-04-06T23:43:49Z,2016-02-25T17:13:48Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/39,136407287,39,Research about different open source github projects for android maps tutorial,asaha1,13953290,closed,asaha1,13953290,1558872,2,1,2016-02-25T14:46:18Z,2016-02-25T14:46:46Z,2016-02-25T14:46:46Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/38,136407074,38,Make a readme file with embedded video,asaha1,13953290,closed,asaha1,13953290,1558872,2,0,2016-02-25T14:45:18Z,2016-02-25T14:45:36Z,2016-02-25T14:45:36Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/37,136406993,37,Change the view into a two layered view,asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-25T14:44:52Z,2016-02-25T14:44:57Z,2016-02-25T14:44:57Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/36,135831901,36,2/22/2016 Hunt Lib meeting 7:30pm---11:30pm,sju88,16637176,closed,asaha1,13953290,1558875,3,0,2016-02-23T19:08:00Z,2016-04-06T23:44:12Z,2016-02-23T19:08:03Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/35,135829971,35,sol1---draw straight line in website google map,sju88,16637176,closed,asaha1,13953290,1558872,2,1,2016-02-23T19:00:09Z,2016-04-06T23:44:51Z,2016-02-29T02:18:18Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/34,135829554,34,sol1--add places in search,sju88,16637176,closed,sju88,16637176,1558872,2,0,2016-02-23T18:58:30Z,2016-03-03T15:09:03Z,2016-03-03T15:09:03Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/33,135828078,33,Remember: pop quiz for tuesdat,sju88,16637176,closed,sju88,16637176,1558875,3,1,2016-02-23T18:52:53Z,2016-04-06T23:42:26Z,2016-02-23T18:53:36Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/32,135826641,32,Search in search box with Autocomplete.,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-02-23T18:47:08Z,2016-04-06T14:09:00Z,2016-02-23T18:47:13Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/31,135826629,31,Create First Example for sol1,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-02-23T18:47:06Z,2016-04-06T23:42:01Z,2016-02-23T18:47:43Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/30,135826438,30,Add search box in google maps,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-02-23T18:46:18Z,2016-04-06T14:11:09Z,2016-02-23T18:46:24Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/29,135826310,29,Create a google map round NCSU in website.,YiqiaoXu-Joe,16145028,closed,YiqiaoXu-Joe,16145028,1558878,4,0,2016-02-23T18:45:46Z,2016-04-06T14:11:43Z,2016-02-23T18:45:52Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/28,135618680,28,sol2--(2)marker to add a place on the map / current GPS location,yemao616,16628107,closed,yemao616,16628107,1558872,2,1,2016-02-23T03:22:59Z,2016-02-25T18:43:43Z,2016-02-25T18:43:43Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/27,135618592,27,sol2--(1)add more locations ,yemao616,16628107,closed,yemao616,16628107,1558872,2,2,2016-02-23T03:22:05Z,2016-02-25T18:42:59Z,2016-02-25T18:42:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/26,135616671,26,Marker to add a place on the map,yemao616,16628107,closed,asaha1,13953290,1558872,2,1,2016-02-23T03:10:45Z,2016-02-25T18:46:43Z,2016-02-25T18:46:43Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/25,135616539,25,Create timeline for Itinerary App,yemao616,16628107,closed,asaha1,13953290,1558872,2,1,2016-02-23T03:09:43Z,2016-04-04T03:09:22Z,2016-04-04T03:09:22Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/24,135616419,24,Add more than 2 places ,yemao616,16628107,closed,yemao616,16628107,1558872,2,1,2016-02-23T03:08:54Z,2016-02-25T18:45:33Z,2016-02-25T18:45:33Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/23,135614610,23,Google map API platform,sju88,16637176,closed,sju88,16637176,1558875,3,0,2016-02-23T02:59:15Z,2016-04-06T23:43:01Z,2016-02-23T18:54:02Z,Website platform is Javascript + html.
https://api.github.com/repos/arnabsaha1011/mypackse/issues/22,135611493,22,Solution 3 ( itinerary app ),yemao616,16628107,closed,asaha1,13953290,1558875,3,1,2016-02-23T02:37:20Z,2016-04-04T03:10:50Z,2016-04-04T03:10:50Z,"i.  timeline [M]ii. parking  [A]iii. suggestions for exploring ""nearby"" [A]iv. add to calendar [A]"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/21,135278565,21,Show current GPS location on maps,asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-21T23:58:41Z,2016-02-24T15:38:59Z,2016-02-24T15:38:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/20,135278277,20,"Shows 0,0 coordinate on start",asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-21T23:55:55Z,2016-02-22T18:55:37Z,2016-02-22T18:55:37Z,Have to remove this later on
https://api.github.com/repos/arnabsaha1011/mypackse/issues/19,135278149,19,Getting familiar with basic android api and setting up a simple app,asaha1,13953290,closed,asaha1,13953290,1588944,6,1,2016-02-21T23:54:08Z,2016-02-21T23:54:27Z,2016-02-21T23:54:27Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/18,135277858,18,Adding timeline of each event,asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-21T23:51:56Z,2016-02-25T14:48:19Z,2016-02-25T14:48:19Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/17,135277735,17,Adding more than 2 places on the itinerary,asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-21T23:50:59Z,2016-02-23T18:43:02Z,2016-02-23T18:43:02Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/16,135277455,16,Automatically showing options when filling the name of a place,asaha1,13953290,closed,asaha1,13953290,1588944,6,0,2016-02-21T23:49:41Z,2016-02-25T14:48:08Z,2016-02-25T14:48:08Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/15,135277097,15,Basic working of Sol2,asaha1,13953290,closed,asaha1,13953290,1588944,6,1,2016-02-21T23:47:29Z,2016-02-21T23:48:09Z,2016-02-21T23:48:09Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/14,135269546,14,Working on android studio ,yemao616,16628107,closed,yemao616,16628107,1558875,3,1,2016-02-21T22:30:10Z,2016-04-06T23:45:09Z,2016-02-25T18:45:59Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/13,134319521,13,How to configure multiple projects in this repository?,asaha1,13953290,closed,asaha1,13953290,1558872,2,4,2016-02-17T15:54:38Z,2016-02-25T14:47:26Z,2016-02-25T14:47:26Z,"How to incorporate separate projects, namely sol1, 2 and 3 in the same repo?"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/12,132569744,12,Solution 2 (Android application),YiqiaoXu-Joe,16145028,closed,asaha1,13953290,1558872,2,2,2016-02-09T23:44:12Z,2016-02-29T01:47:46Z,2016-02-29T01:47:46Z,"1. Google directions--real path  .A2. A to B generate the time using straight line   .M3. generate a straight line(between the places)   .M4. add more places  .M5. auto-complete text .A6. layout   .N7. Marker to add a place .M8. Current GPS location .M.M---March.A---April.N---Not sureThe specs are in the mar16 folderDeadline: 02/21/16"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/11,132569582,11,Solution 1 (Website),YiqiaoXu-Joe,16145028,closed,sju88,16637176,1558872,2,2,2016-02-09T23:43:09Z,2016-04-24T21:31:12Z,2016-02-29T01:48:46Z,"The specs are in the mar16 folderDeadline: 02/21/16"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/10,131732405,10,Some project stuffs to do this weekend,asaha1,13953290,closed,YiqiaoXu-Joe,16145028,1558872,2,5,2016-02-05T19:28:19Z,2016-02-09T23:42:09Z,2016-02-09T23:42:09Z,"Song, Joe and Ye,Please try to find out a solution for our problem individually. Clearly point out the problems that will be solved by your solution and how it solves the problem. We will meet this Tuesday and discuss more. Secondly, configure an IDE of your choice with git. Use pull to download the content. We have to start coding next week."
https://api.github.com/repos/arnabsaha1011/mypackse/issues/9,130070314,9,paper_temp,YiqiaoXu-Joe,16145028,closed,asaha1,13953290,1558869,1,1,2016-01-31T03:27:09Z,2016-04-06T23:45:35Z,2016-02-02T15:10:00Z,"[SE_temp.pdf](https://github.com/arnabsaha1011/mypackse/files/111113/SE_temp.pdf)"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/8,128974536,8,Describe the survey and why each of the questions was included and Future works,arnabsaha1011,5965776,closed,sju88,16637176,1558869,1,0,2016-01-26T23:16:51Z,2016-04-20T14:24:31Z,2016-02-02T15:09:32Z,"1. Why each question was included in the survey?How we conducted the survey?"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/7,128974175,7,Combining the results from the surveys and create charts,arnabsaha1011,5965776,closed,YiqiaoXu-Joe,16145028,1558869,1,2,2016-01-26T23:14:20Z,2016-04-20T14:24:20Z,2016-02-02T15:09:39Z,"1. Take 20 surveys and make a sheet of the data2. Create 3 chartsx vs yi. google apps vs no. of users (bar chart)ii. laptop/phone vs no of users (bar chart)iii. ordering (come up with a good chart)"
https://api.github.com/repos/arnabsaha1011/mypackse/issues/6,128972869,6,Describe the problems of SE survey,arnabsaha1011,5965776,closed,arnabsaha1011,5965776,1558869,1,2,2016-01-26T23:07:30Z,2016-04-20T14:24:42Z,2016-02-02T15:09:49Z,"1. Stating the problem2. An example of an user having that problem.3. How he dealt with it4. One line solutionAlso write an introduction."
https://api.github.com/repos/arnabsaha1011/mypackse/issues/5,128972412,5,Related work,arnabsaha1011,5965776,closed,yemao616,16628107,1558869,1,0,2016-01-26T23:05:24Z,2016-04-20T14:23:58Z,2016-02-02T15:09:55Z,It should have at least 5-6 papers and must fill 3/4th of a page.
https://api.github.com/repos/arnabsaha1011/mypackse/issues/4,126769376,4,Try to find the advantages and disadvantages of google maps,arnabsaha1011,5965776,closed,arnabsaha1011,5965776,1558869,1,1,2016-01-14T23:08:23Z,2016-04-20T14:23:43Z,2016-01-26T23:05:58Z,
https://api.github.com/repos/arnabsaha1011/mypackse/issues/3,126769025,3,Read paper on maps 2,arnabsaha1011,5965776,closed,yemao616,16628107,1558869,1,1,2016-01-14T23:06:26Z,2016-04-20T14:23:35Z,2016-01-26T23:05:51Z,Usability Evaluation of Web Mapping Sites
https://api.github.com/repos/arnabsaha1011/mypackse/issues/2,126768651,2,Read paper on maps 1,arnabsaha1011,5965776,closed,YiqiaoXu-Joe,16145028,1558869,1,1,2016-01-14T23:03:49Z,2016-04-20T14:23:27Z,2016-01-26T23:05:38Z,Developing web based tourist information tools using google map
https://api.github.com/repos/arnabsaha1011/mypackse/issues/1,126768413,1,Read paper on apps,arnabsaha1011,5965776,closed,sju88,16637176,1558869,1,0,2016-01-14T23:02:05Z,2016-04-20T14:22:48Z,2016-01-17T23:29:08Z,The state of the art of mobile application usability evaluation.