url,html_url,issue_url,id,user/login,user/id,user/avatar_url,user/gravatar_id,user/url,user/html_url,user/followers_url,user/following_url,user/gists_url,user/starred_url,user/subscriptions_url,user/organizations_url,user/repos_url,user/events_url,user/received_events_url,user/type,user/site_admin,created_at,updated_at,body
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/172676169,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/1#issuecomment-172676169,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/1,172676169,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-01-18T22:59:52Z,2016-01-24T03:21:23Z,"The idea is to solve a personal collaborative time management problem which we deal with from multiple sources. 
eg. Personal appointments clashing with facebook events. Users would benefit if they can have a single source of information to manage their day-to-day time and schedules."
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/172676377,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/2#issuecomment-172676377,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/2,172676377,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-01-18T23:01:13Z,2016-01-24T03:24:17Z,"Suggestions could be like , facebook events, office outlook appointments, personal events, etc."
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/177887565,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/4#issuecomment-177887565,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/4,177887565,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-01T10:04:59Z,2016-02-01T10:04:59Z,Completed
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/177887805,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/3#issuecomment-177887805,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/3,177887805,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-01T10:05:33Z,2016-02-01T10:05:33Z,Study completed and deductions noted down
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/177895969,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/5#issuecomment-177895969,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/5,177895969,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-01T10:23:24Z,2016-02-01T10:23:24Z,Report submitted
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/178313930,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/6#issuecomment-178313930,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/6,178313930,priysha,16611558,https://avatars.githubusercontent.com/u/16611558?v=3,,https://api.github.com/users/priysha,https://github.com/priysha,https://api.github.com/users/priysha/followers,https://api.github.com/users/priysha/following{/other_user},https://api.github.com/users/priysha/gists{/gist_id},https://api.github.com/users/priysha/starred{/owner}{/repo},https://api.github.com/users/priysha/subscriptions,https://api.github.com/users/priysha/orgs,https://api.github.com/users/priysha/repos,https://api.github.com/users/priysha/events{/privacy},https://api.github.com/users/priysha/received_events,User,false,2016-02-02T02:14:10Z,2016-02-02T02:14:10Z,Mentioned changed made in the report.
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/180877313,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/8#issuecomment-180877313,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/8,180877313,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-06T22:45:06Z,2016-02-08T01:01:30Z,"An Android app, a google script app and one yet to be finalised"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/181149921,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/9#issuecomment-181149921,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/9,181149921,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-08T01:01:59Z,2016-02-08T01:01:59Z,Android environment has been set up
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/181149982,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/7#issuecomment-181149982,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/7,181149982,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-08T01:03:14Z,2016-02-08T01:03:14Z,"Idea for 1 in progress, 2 implementation can start"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/181150058,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/14#issuecomment-181150058,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/14,181150058,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-08T01:04:38Z,2016-02-08T01:04:38Z,Implementation started
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514236,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/12#issuecomment-186514236,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/12,186514236,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:25:30Z,2016-02-20T05:25:30Z,Collection Discussion
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514248,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/13#issuecomment-186514248,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/13,186514248,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:26:00Z,2016-02-20T05:26:00Z,Basic layout in progress for fixed screensize
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514298,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/15#issuecomment-186514298,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/15,186514298,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:27:23Z,2016-02-20T05:27:23Z,"Basic HTML for date picker to extract appointments, improvements to work upon"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514512,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/7#issuecomment-186514512,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/7,186514512,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:28:12Z,2016-02-20T05:28:12Z,3rd solution in discussion on lines of JavaScript or VBA macro
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186514662,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/10#issuecomment-186514662,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/10,186514662,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-20T05:28:40Z,2016-02-20T05:28:40Z,"Setup works fine, so closing the issue"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/186774300,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/17#issuecomment-186774300,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/17,186774300,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-21T08:08:53Z,2016-02-21T08:08:53Z,"Facebook ID and token created, calling error in code."
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/187984826,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/18#issuecomment-187984826,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/18,187984826,nishtha02,11819791,https://avatars.githubusercontent.com/u/11819791?v=3,,https://api.github.com/users/nishtha02,https://github.com/nishtha02,https://api.github.com/users/nishtha02/followers,https://api.github.com/users/nishtha02/following{/other_user},https://api.github.com/users/nishtha02/gists{/gist_id},https://api.github.com/users/nishtha02/starred{/owner}{/repo},https://api.github.com/users/nishtha02/subscriptions,https://api.github.com/users/nishtha02/orgs,https://api.github.com/users/nishtha02/repos,https://api.github.com/users/nishtha02/events{/privacy},https://api.github.com/users/nishtha02/received_events,User,false,2016-02-24T00:25:23Z,2016-02-24T00:25:23Z,https://developers.facebook.com/docs/android This link might help
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/188608190,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/20#issuecomment-188608190,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/20,188608190,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-25T04:25:59Z,2016-02-25T04:25:59Z,Token call not responding. Solution to be looked into
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763085,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/21#issuecomment-189763085,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/21,189763085,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:48:52Z,2016-02-28T01:48:52Z,In progress
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763164,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/20#issuecomment-189763164,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/20,189763164,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:49:09Z,2016-02-28T01:49:09Z,Setup in progress for facebook
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763248,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/16#issuecomment-189763248,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/16,189763248,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:49:39Z,2016-02-28T01:49:39Z,Fixed
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763291,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/14#issuecomment-189763291,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/14,189763291,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:50:44Z,2016-02-28T01:50:44Z,"Reporting in progress, email schedulers next"
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189763602,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/18#issuecomment-189763602,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/18,189763602,nishtha02,11819791,https://avatars.githubusercontent.com/u/11819791?v=3,,https://api.github.com/users/nishtha02,https://github.com/nishtha02,https://api.github.com/users/nishtha02/followers,https://api.github.com/users/nishtha02/following{/other_user},https://api.github.com/users/nishtha02/gists{/gist_id},https://api.github.com/users/nishtha02/starred{/owner}{/repo},https://api.github.com/users/nishtha02/subscriptions,https://api.github.com/users/nishtha02/orgs,https://api.github.com/users/nishtha02/repos,https://api.github.com/users/nishtha02/events{/privacy},https://api.github.com/users/nishtha02/received_events,User,false,2016-02-28T01:52:01Z,2016-02-28T01:52:01Z,API setup for fb done
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189764054,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/15#issuecomment-189764054,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/15,189764054,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T01:58:21Z,2016-02-28T01:58:21Z,Basic setup works
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189774697,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/24#issuecomment-189774697,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/24,189774697,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T03:20:18Z,2016-02-28T03:20:18Z,Default script added to send email every minute. Enhancements required
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189781613,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/19#issuecomment-189781613,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/19,189781613,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T04:11:15Z,2016-02-28T04:11:15Z,API setup in progress for Android
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/comments/189781785,https://github.com/shivamgulati1991/CSC510-SE-group-i/issues/25#issuecomment-189781785,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/issues/25,189781785,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,2016-02-28T04:11:58Z,2016-02-28T04:11:58Z,"Email shows calendar addesss, email, start date, end date and description"
